date,state,coalition,pct_05,pct_50,pct_95
2021-03-24,Hamburg,fdp,1.0,2.0,2.0
2021-03-24,Hamburg,gruene,3.0,4.0,5.0
2021-03-24,Hamburg,linke,1.0,2.0,3.0
2021-03-24,Hamburg,spd,3.0,4.0,6.0
2021-03-24,Hessen,afd,0.0,6.0,15.0
2021-03-24,Hessen,cdu,10.0,16.0,20.0
2021-03-24,Hessen,fdp,4.0,6.0,8.0
2021-03-24,Hessen,gruene,9.0,12.0,14.0
2021-03-24,Hessen,linke,1.0,4.0,7.0
2021-03-24,Hessen,spd,9.0,11.0,14.0
2021-03-24,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-03-24,Mecklenburg-Vorpommern,cdu,3.0,5.0,6.0
2021-03-24,Mecklenburg-Vorpommern,fdp,0.0,1.0,1.0
2021-03-24,Mecklenburg-Vorpommern,gruene,2.0,2.0,3.0
2021-03-24,Mecklenburg-Vorpommern,linke,2.0,3.0,4.0
2021-03-24,Mecklenburg-Vorpommern,spd,1.0,2.0,3.0
2021-03-24,Niedersachsen,afd,0.0,6.0,18.0
2021-03-24,Niedersachsen,cdu,15.0,19.0,25.0
2021-03-24,Niedersachsen,fdp,4.0,7.0,9.0
2021-03-24,Niedersachsen,gruene,12.0,15.0,18.0
2021-03-24,Niedersachsen,linke,0.0,5.0,9.0
2021-03-24,Niedersachsen,spd,15.0,18.0,22.0
2021-03-24,Nordrhein-Westfalen,afd,0.0,13.0,39.0
2021-03-24,Nordrhein-Westfalen,cdu,30.0,40.0,52.0
2021-03-24,Nordrhein-Westfalen,fdp,15.0,20.0,26.0
2021-03-24,Nordrhein-Westfalen,gruene,24.0,31.0,37.0
2021-03-24,Nordrhein-Westfalen,linke,2.0,11.0,20.0
2021-03-24,Nordrhein-Westfalen,spd,30.0,37.0,44.0
2021-03-24,Rheinland-Pfalz,afd,0.0,4.0,10.0
2021-03-24,Rheinland-Pfalz,cdu,10.0,13.0,15.0
2021-03-24,Rheinland-Pfalz,fdp,2.0,4.0,5.0
2021-03-24,Rheinland-Pfalz,gruene,6.0,7.0,9.0
2021-03-24,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-03-24,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-03-24,Saarland,afd,0.0,1.0,2.0
2021-03-24,Saarland,cdu,2.0,3.0,4.0
2021-03-24,Saarland,fdp,0.0,1.0,1.0
2021-03-24,Saarland,gruene,1.0,2.0,2.0
2021-03-24,Saarland,linke,1.0,1.0,2.0
2021-03-24,Saarland,spd,2.0,2.0,3.0
2021-03-24,Sachsen,afd,4.0,10.0,17.0
2021-03-24,Sachsen,cdu,5.0,9.0,15.0
2021-03-24,Sachsen,fdp,2.0,3.0,5.0
2021-03-24,Sachsen,gruene,5.0,6.0,8.0
2021-03-24,Sachsen,linke,4.0,6.0,8.0
2021-03-24,Sachsen,spd,1.0,3.0,5.0
2021-03-24,Sachsen-Anhalt,afd,1.0,4.0,7.0
2021-03-24,Sachsen-Anhalt,cdu,4.0,8.0,9.0
2021-03-24,Sachsen-Anhalt,fdp,1.0,1.0,2.0
2021-03-24,Sachsen-Anhalt,gruene,2.0,3.0,4.0
2021-03-24,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-03-24,Sachsen-Anhalt,spd,2.0,3.0,3.0
2021-03-24,Schleswig-Holstein,afd,0.0,2.0,6.0
2021-03-24,Schleswig-Holstein,cdu,7.0,10.0,11.0
2021-03-24,Schleswig-Holstein,fdp,2.0,3.0,4.0
2021-03-24,Schleswig-Holstein,gruene,5.0,7.0,8.0
2021-03-24,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-03-24,Schleswig-Holstein,spd,4.0,6.0,7.0
2021-03-24,Thüringen,afd,1.0,4.0,8.0
2021-03-24,Thüringen,cdu,3.0,7.0,8.0
2021-03-24,Thüringen,fdp,1.0,2.0,2.0
2021-03-24,Thüringen,gruene,2.0,3.0,4.0
2021-03-24,Thüringen,linke,2.0,3.0,5.0
2021-03-24,Thüringen,spd,1.0,2.0,3.0
2021-03-25,National,afd,54.0,90.0,131.0
2021-03-25,National,cdu,192.0,224.0,252.0
2021-03-25,National,fdp,56.0,77.0,99.0
2021-03-25,National,gruene,128.0,155.0,182.0
2021-03-25,National,linke,45.0,63.0,83.0
2021-03-25,National,spd,116.0,134.0,152.0
2021-03-25,Baden-Württemberg,afd,0.0,11.0,27.0
2021-03-25,Baden-Württemberg,cdu,29.0,34.0,36.0
2021-03-25,Baden-Württemberg,fdp,8.0,12.0,16.0
2021-03-25,Baden-Württemberg,gruene,20.0,24.0,29.0
2021-03-25,Baden-Württemberg,linke,0.0,5.0,11.0
2021-03-25,Baden-Württemberg,spd,8.0,13.0,18.0
2021-03-25,Bayern,afd,0.0,13.0,33.0
2021-03-25,Bayern,cdu,41.0,46.0,46.0
2021-03-25,Bayern,fdp,7.0,11.0,16.0
2021-03-25,Bayern,gruene,21.0,26.0,30.0
2021-03-25,Bayern,linke,0.0,6.0,13.0
2021-03-25,Bayern,spd,9.0,15.0,21.0
2021-03-25,Berlin,afd,0.0,3.0,8.0
2021-03-25,Berlin,cdu,3.0,5.0,7.0
2021-03-25,Berlin,fdp,1.0,3.0,4.0
2021-03-25,Berlin,gruene,6.0,7.0,9.0
2021-03-25,Berlin,linke,4.0,5.0,7.0
2021-03-25,Berlin,spd,3.0,5.0,6.0
2021-03-25,Brandenburg,afd,1.0,5.0,9.0
2021-03-25,Brandenburg,cdu,3.0,7.0,10.0
2021-03-25,Brandenburg,fdp,1.0,2.0,2.0
2021-03-25,Brandenburg,gruene,3.0,4.0,5.0
2021-03-25,Brandenburg,linke,3.0,4.0,5.0
2021-03-25,Brandenburg,spd,2.0,4.0,5.0
2021-03-25,Bremen,afd,0.0,0.0,1.0
2021-03-25,Bremen,cdu,0.0,1.0,1.0
2021-03-25,Bremen,fdp,0.0,0.0,1.0
2021-03-25,Bremen,gruene,1.0,1.0,2.0
2021-03-25,Bremen,linke,0.0,1.0,1.0
2021-03-25,Bremen,spd,1.0,2.0,2.0
2021-03-25,Hamburg,afd,0.0,1.0,4.0
2021-03-25,Hamburg,cdu,2.0,3.0,5.0
2021-03-25,Hamburg,fdp,1.0,2.0,2.0
2021-03-25,Hamburg,gruene,3.0,4.0,5.0
2021-03-25,Hamburg,linke,1.0,2.0,3.0
2021-03-25,Hamburg,spd,3.0,4.0,6.0
2021-03-25,Hessen,afd,0.0,6.0,15.0
2021-03-25,Hessen,cdu,10.0,16.0,20.0
2021-03-25,Hessen,fdp,4.0,6.0,8.0
2021-03-25,Hessen,gruene,9.0,12.0,14.0
2021-03-25,Hessen,linke,1.0,4.0,7.0
2021-03-25,Hessen,spd,9.0,11.0,14.0
2021-03-25,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-03-25,Mecklenburg-Vorpommern,cdu,3.0,5.0,6.0
2021-03-25,Mecklenburg-Vorpommern,fdp,0.0,1.0,1.0
2021-03-25,Mecklenburg-Vorpommern,gruene,2.0,2.0,3.0
2021-03-25,Mecklenburg-Vorpommern,linke,2.0,3.0,4.0
2021-03-25,Mecklenburg-Vorpommern,spd,1.0,2.0,3.0
2021-03-25,Niedersachsen,afd,0.0,6.0,18.0
2021-03-25,Niedersachsen,cdu,15.0,19.0,25.0
2021-03-25,Niedersachsen,fdp,4.0,7.0,9.0
2021-03-25,Niedersachsen,gruene,12.0,15.0,18.0
2021-03-25,Niedersachsen,linke,0.0,5.0,9.0
2021-03-25,Niedersachsen,spd,15.0,18.0,22.0
2021-03-25,Nordrhein-Westfalen,afd,0.0,13.0,39.0
2021-03-25,Nordrhein-Westfalen,cdu,30.0,40.0,52.0
2021-03-25,Nordrhein-Westfalen,fdp,14.0,20.0,26.0
2021-03-25,Nordrhein-Westfalen,gruene,24.0,31.0,37.0
2021-03-25,Nordrhein-Westfalen,linke,2.0,11.0,20.0
2021-03-25,Nordrhein-Westfalen,spd,30.0,37.0,44.0
2021-03-25,Rheinland-Pfalz,afd,0.0,4.0,10.0
2021-03-25,Rheinland-Pfalz,cdu,10.0,13.0,15.0
2021-03-25,Rheinland-Pfalz,fdp,2.0,4.0,5.0
2021-03-25,Rheinland-Pfalz,gruene,6.0,7.0,9.0
2021-03-25,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-03-25,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-03-25,Saarland,afd,0.0,1.0,2.0
2021-03-25,Saarland,cdu,2.0,3.0,4.0
2021-03-25,Saarland,fdp,0.0,1.0,1.0
2021-03-25,Saarland,gruene,1.0,2.0,2.0
2021-03-25,Saarland,linke,1.0,1.0,2.0
2021-03-25,Saarland,spd,2.0,2.0,3.0
2021-03-25,Sachsen,afd,4.0,10.0,17.0
2021-03-25,Sachsen,cdu,5.0,9.0,15.0
2021-03-25,Sachsen,fdp,2.0,3.0,5.0
2021-03-25,Sachsen,gruene,5.0,6.0,8.0
2021-03-25,Sachsen,linke,4.0,6.0,8.0
2021-03-25,Sachsen,spd,1.0,3.0,5.0
2021-03-25,Sachsen-Anhalt,afd,1.0,4.0,7.0
2021-03-25,Sachsen-Anhalt,cdu,4.0,8.0,9.0
2021-03-25,Sachsen-Anhalt,fdp,1.0,1.0,2.0
2021-03-25,Sachsen-Anhalt,gruene,2.0,3.0,4.0
2021-03-25,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-03-25,Sachsen-Anhalt,spd,2.0,3.0,3.0
2021-03-25,Schleswig-Holstein,afd,0.0,2.0,6.0
2021-03-25,Schleswig-Holstein,cdu,7.0,10.0,11.0
2021-03-25,Schleswig-Holstein,fdp,2.0,3.0,4.0
2021-03-25,Schleswig-Holstein,gruene,5.0,7.0,8.0
2021-03-25,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-03-25,Schleswig-Holstein,spd,4.0,6.0,7.0
2021-03-25,Thüringen,afd,1.0,4.0,8.0
2021-03-25,Thüringen,cdu,3.0,7.0,8.0
2021-03-25,Thüringen,fdp,1.0,2.0,2.0
2021-03-25,Thüringen,gruene,2.0,3.0,4.0
2021-03-25,Thüringen,linke,2.0,3.0,5.0
2021-03-25,Thüringen,spd,1.0,2.0,3.0
2021-03-26,National,afd,56.0,93.0,135.0
2021-03-26,National,cdu,194.0,224.0,250.0
2021-03-26,National,fdp,56.0,76.0,97.0
2021-03-26,National,gruene,131.0,161.0,192.0
2021-03-26,National,linke,44.0,62.0,82.0
2021-03-26,National,spd,111.0,131.0,150.0
2021-03-26,Baden-Württemberg,afd,0.0,11.0,27.0
2021-03-26,Baden-Württemberg,cdu,29.0,34.0,36.0
2021-03-26,Baden-Württemberg,fdp,8.0,12.0,15.0
2021-03-26,Baden-Württemberg,gruene,21.0,25.0,30.0
2021-03-26,Baden-Württemberg,linke,0.0,5.0,10.0
2021-03-26,Baden-Württemberg,spd,8.0,13.0,17.0
2021-03-26,Bayern,afd,0.0,14.0,33.0
2021-03-26,Bayern,cdu,41.0,46.0,46.0
2021-03-26,Bayern,fdp,7.0,11.0,16.0
2021-03-26,Bayern,gruene,21.0,26.0,32.0
2021-03-26,Bayern,linke,0.0,6.0,13.0
2021-03-26,Bayern,spd,8.0,14.0,20.0
2021-03-26,Berlin,afd,0.0,3.0,8.0
2021-03-26,Berlin,cdu,3.0,5.0,7.0
2021-03-26,Berlin,fdp,1.0,3.0,4.0
2021-03-26,Berlin,gruene,6.0,8.0,9.0
2021-03-26,Berlin,linke,4.0,5.0,7.0
2021-03-26,Berlin,spd,3.0,4.0,6.0
2021-03-26,Brandenburg,afd,1.0,5.0,9.0
2021-03-26,Brandenburg,cdu,3.0,7.0,10.0
2021-03-26,Brandenburg,fdp,1.0,2.0,2.0
2021-03-26,Brandenburg,gruene,3.0,4.0,5.0
2021-03-26,Brandenburg,linke,3.0,4.0,5.0
2021-03-26,Brandenburg,spd,2.0,3.0,5.0
2021-03-26,Bremen,afd,0.0,0.0,1.0
2021-03-26,Bremen,cdu,0.0,1.0,1.0
2021-03-26,Bremen,fdp,0.0,0.0,1.0
2021-03-26,Bremen,gruene,1.0,1.0,2.0
2021-03-26,Bremen,linke,0.0,1.0,1.0
2021-03-26,Bremen,spd,1.0,2.0,2.0
2021-03-26,Hamburg,afd,0.0,1.0,4.0
2021-03-26,Hamburg,cdu,2.0,3.0,4.0
2021-03-26,Hamburg,fdp,1.0,2.0,2.0
2021-03-26,Hamburg,gruene,3.0,4.0,5.0
2021-03-26,Hamburg,linke,1.0,2.0,3.0
2021-03-26,Hamburg,spd,2.0,4.0,6.0
2021-03-26,Hessen,afd,0.0,6.0,15.0
2021-03-26,Hessen,cdu,10.0,16.0,20.0
2021-03-26,Hessen,fdp,4.0,6.0,8.0
2021-03-26,Hessen,gruene,10.0,12.0,15.0
2021-03-26,Hessen,linke,1.0,4.0,7.0
2021-03-26,Hessen,spd,8.0,11.0,14.0
2021-03-26,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-03-26,Mecklenburg-Vorpommern,cdu,3.0,5.0,6.0
2021-03-26,Mecklenburg-Vorpommern,fdp,0.0,1.0,1.0
2021-03-26,Mecklenburg-Vorpommern,gruene,2.0,2.0,3.0
2021-03-26,Mecklenburg-Vorpommern,linke,2.0,3.0,3.0
2021-03-26,Mecklenburg-Vorpommern,spd,1.0,2.0,3.0
2021-03-26,Niedersachsen,afd,0.0,6.0,18.0
2021-03-26,Niedersachsen,cdu,15.0,19.0,25.0
2021-03-26,Niedersachsen,fdp,4.0,6.0,9.0
2021-03-26,Niedersachsen,gruene,13.0,16.0,19.0
2021-03-26,Niedersachsen,linke,0.0,4.0,9.0
2021-03-26,Niedersachsen,spd,14.0,18.0,22.0
2021-03-26,Nordrhein-Westfalen,afd,0.0,13.0,39.0
2021-03-26,Nordrhein-Westfalen,cdu,31.0,41.0,53.0
2021-03-26,Nordrhein-Westfalen,fdp,15.0,20.0,26.0
2021-03-26,Nordrhein-Westfalen,gruene,25.0,32.0,39.0
2021-03-26,Nordrhein-Westfalen,linke,1.0,10.0,20.0
2021-03-26,Nordrhein-Westfalen,spd,29.0,36.0,44.0
2021-03-26,Rheinland-Pfalz,afd,0.0,4.0,10.0
2021-03-26,Rheinland-Pfalz,cdu,10.0,13.0,15.0
2021-03-26,Rheinland-Pfalz,fdp,2.0,4.0,5.0
2021-03-26,Rheinland-Pfalz,gruene,6.0,8.0,9.0
2021-03-26,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-03-26,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-03-26,Saarland,afd,0.0,1.0,2.0
2021-03-26,Saarland,cdu,2.0,3.0,4.0
2021-03-26,Saarland,fdp,0.0,1.0,1.0
2021-03-26,Saarland,gruene,1.0,2.0,2.0
2021-03-26,Saarland,linke,1.0,1.0,2.0
2021-03-26,Saarland,spd,2.0,2.0,3.0
2021-03-26,Sachsen,afd,4.0,11.0,17.0
2021-03-26,Sachsen,cdu,5.0,9.0,15.0
2021-03-26,Sachsen,fdp,2.0,3.0,4.0
2021-03-26,Sachsen,gruene,5.0,7.0,9.0
2021-03-26,Sachsen,linke,4.0,6.0,8.0
2021-03-26,Sachsen,spd,1.0,3.0,5.0
2021-03-26,Sachsen-Anhalt,afd,1.0,4.0,7.0
2021-03-26,Sachsen-Anhalt,cdu,4.0,8.0,9.0
2021-03-26,Sachsen-Anhalt,fdp,1.0,1.0,2.0
2021-03-26,Sachsen-Anhalt,gruene,2.0,3.0,4.0
2021-03-26,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-03-26,Sachsen-Anhalt,spd,1.0,2.0,3.0
2021-03-26,Schleswig-Holstein,afd,0.0,2.0,7.0
2021-03-26,Schleswig-Holstein,cdu,8.0,10.0,11.0
2021-03-26,Schleswig-Holstein,fdp,2.0,3.0,4.0
2021-03-26,Schleswig-Holstein,gruene,5.0,7.0,8.0
2021-03-26,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-03-26,Schleswig-Holstein,spd,4.0,6.0,7.0
2021-03-26,Thüringen,afd,1.0,5.0,8.0
2021-03-26,Thüringen,cdu,3.0,6.0,8.0
2021-03-26,Thüringen,fdp,1.0,1.0,2.0
2021-03-26,Thüringen,gruene,3.0,3.0,4.0
2021-03-26,Thüringen,linke,2.0,3.0,5.0
2021-03-26,Thüringen,spd,1.0,2.0,3.0
2021-03-27,National,afd,56.0,93.0,135.0
2021-03-27,National,cdu,194.0,224.0,250.0
2021-03-27,National,fdp,56.0,76.0,97.0
2021-03-27,National,gruene,130.0,160.0,192.0
2021-03-27,National,linke,45.0,63.0,83.0
2021-03-27,National,spd,111.0,131.0,150.0
2021-03-27,Baden-Württemberg,afd,0.0,11.0,27.0
2021-03-27,Baden-Württemberg,cdu,29.0,34.0,36.0
2021-03-27,Baden-Württemberg,fdp,8.0,12.0,15.0
2021-03-27,Baden-Württemberg,gruene,21.0,25.0,30.0
2021-03-27,Baden-Württemberg,linke,0.0,5.0,10.0
2021-03-27,Baden-Württemberg,spd,8.0,13.0,17.0
2021-03-27,Bayern,afd,0.0,13.0,33.0
2021-03-27,Bayern,cdu,41.0,46.0,46.0
2021-03-27,Bayern,fdp,7.0,11.0,16.0
2021-03-27,Bayern,gruene,21.0,26.0,32.0
2021-03-27,Bayern,linke,0.0,6.0,13.0
2021-03-27,Bayern,spd,8.0,14.0,20.0
2021-03-27,Berlin,afd,0.0,3.0,8.0
2021-03-27,Berlin,cdu,3.0,5.0,7.0
2021-03-27,Berlin,fdp,1.0,3.0,4.0
2021-03-27,Berlin,gruene,6.0,8.0,9.0
2021-03-27,Berlin,linke,4.0,5.0,7.0
2021-03-27,Berlin,spd,3.0,4.0,6.0
2021-03-27,Brandenburg,afd,1.0,5.0,9.0
2021-03-27,Brandenburg,cdu,3.0,7.0,10.0
2021-03-27,Brandenburg,fdp,1.0,2.0,2.0
2021-03-27,Brandenburg,gruene,3.0,4.0,5.0
2021-03-27,Brandenburg,linke,3.0,4.0,5.0
2021-03-27,Brandenburg,spd,2.0,3.0,5.0
2021-03-27,Bremen,afd,0.0,0.0,1.0
2021-03-27,Bremen,cdu,0.0,1.0,1.0
2021-03-27,Bremen,fdp,0.0,0.0,1.0
2021-03-27,Bremen,gruene,1.0,1.0,2.0
2021-03-27,Bremen,linke,0.0,1.0,1.0
2021-03-27,Bremen,spd,1.0,2.0,2.0
2021-03-27,Hamburg,afd,0.0,1.0,4.0
2021-03-27,Hamburg,cdu,2.0,3.0,5.0
2021-03-27,Hamburg,fdp,1.0,2.0,2.0
2021-03-27,Hamburg,gruene,3.0,4.0,5.0
2021-03-27,Hamburg,linke,1.0,2.0,3.0
2021-03-27,Hamburg,spd,2.0,4.0,6.0
2021-03-27,Hessen,afd,0.0,6.0,15.0
2021-03-27,Hessen,cdu,10.0,16.0,20.0
2021-03-27,Hessen,fdp,4.0,6.0,8.0
2021-03-27,Hessen,gruene,10.0,12.0,14.0
2021-03-27,Hessen,linke,1.0,4.0,7.0
2021-03-27,Hessen,spd,8.0,11.0,14.0
2021-03-27,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-03-27,Mecklenburg-Vorpommern,cdu,3.0,5.0,6.0
2021-03-27,Mecklenburg-Vorpommern,fdp,0.0,1.0,1.0
2021-03-27,Mecklenburg-Vorpommern,gruene,2.0,2.0,3.0
2021-03-27,Mecklenburg-Vorpommern,linke,2.0,3.0,3.0
2021-03-27,Mecklenburg-Vorpommern,spd,1.0,2.0,3.0
2021-03-27,Niedersachsen,afd,0.0,6.0,18.0
2021-03-27,Niedersachsen,cdu,15.0,19.0,25.0
2021-03-27,Niedersachsen,fdp,4.0,6.0,9.0
2021-03-27,Niedersachsen,gruene,12.0,16.0,19.0
2021-03-27,Niedersachsen,linke,0.0,4.0,9.0
2021-03-27,Niedersachsen,spd,14.0,18.0,22.0
2021-03-27,Nordrhein-Westfalen,afd,0.0,13.0,39.0
2021-03-27,Nordrhein-Westfalen,cdu,31.0,41.0,53.0
2021-03-27,Nordrhein-Westfalen,fdp,14.0,20.0,26.0
2021-03-27,Nordrhein-Westfalen,gruene,25.0,32.0,39.0
2021-03-27,Nordrhein-Westfalen,linke,2.0,10.0,20.0
2021-03-27,Nordrhein-Westfalen,spd,29.0,36.0,44.0
2021-03-27,Rheinland-Pfalz,afd,0.0,4.0,10.0
2021-03-27,Rheinland-Pfalz,cdu,10.0,13.0,15.0
2021-03-27,Rheinland-Pfalz,fdp,2.0,4.0,5.0
2021-03-27,Rheinland-Pfalz,gruene,6.0,8.0,9.0
2021-03-27,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-03-27,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-03-27,Saarland,afd,0.0,1.0,2.0
2021-03-27,Saarland,cdu,2.0,3.0,4.0
2021-03-27,Saarland,fdp,0.0,1.0,1.0
2021-03-27,Saarland,gruene,1.0,2.0,2.0
2021-03-27,Saarland,linke,1.0,1.0,2.0
2021-03-27,Saarland,spd,2.0,2.0,3.0
2021-03-27,Sachsen,afd,4.0,11.0,17.0
2021-03-27,Sachsen,cdu,5.0,9.0,15.0
2021-03-27,Sachsen,fdp,2.0,3.0,4.0
2021-03-27,Sachsen,gruene,5.0,7.0,9.0
2021-03-27,Sachsen,linke,4.0,6.0,8.0
2021-03-27,Sachsen,spd,1.0,3.0,5.0
2021-03-27,Sachsen-Anhalt,afd,1.0,4.0,7.0
2021-03-27,Sachsen-Anhalt,cdu,4.0,8.0,9.0
2021-03-27,Sachsen-Anhalt,fdp,1.0,1.0,2.0
2021-03-27,Sachsen-Anhalt,gruene,2.0,3.0,4.0
2021-03-27,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-03-27,Sachsen-Anhalt,spd,1.0,2.0,3.0
2021-03-27,Schleswig-Holstein,afd,0.0,2.0,7.0
2021-03-27,Schleswig-Holstein,cdu,8.0,10.0,11.0
2021-03-27,Schleswig-Holstein,fdp,2.0,3.0,4.0
2021-03-27,Schleswig-Holstein,gruene,5.0,7.0,8.0
2021-03-27,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-03-27,Schleswig-Holstein,spd,4.0,6.0,7.0
2021-03-27,Thüringen,afd,1.0,5.0,8.0
2021-03-27,Thüringen,cdu,3.0,6.0,8.0
2021-03-27,Thüringen,fdp,1.0,1.0,2.0
2021-03-27,Thüringen,gruene,3.0,3.0,4.0
2021-03-27,Thüringen,linke,2.0,3.0,5.0
2021-03-27,Thüringen,spd,1.0,2.0,3.0
2021-03-28,National,afd,55.0,92.0,134.0
2021-03-28,National,cdu,188.0,222.0,250.0
2021-03-28,National,fdp,57.0,77.0,97.0
2021-03-28,National,gruene,131.0,163.0,193.0
2021-03-28,National,linke,45.0,64.0,85.0
2021-03-28,National,spd,112.0,132.0,151.0
2021-03-28,Baden-Württemberg,afd,0.0,11.0,27.0
2021-03-28,Baden-Württemberg,cdu,28.0,34.0,36.0
2021-03-28,Baden-Württemberg,fdp,8.0,12.0,15.0
2021-03-28,Baden-Württemberg,gruene,21.0,25.0,30.0
2021-03-28,Baden-Württemberg,linke,0.0,5.0,11.0
2021-03-28,Baden-Württemberg,spd,8.0,13.0,17.0
2021-03-28,Bayern,afd,0.0,13.0,33.0
2021-03-28,Bayern,cdu,41.0,45.0,46.0
2021-03-28,Bayern,fdp,7.0,11.0,16.0
2021-03-28,Bayern,gruene,21.0,27.0,32.0
2021-03-28,Bayern,linke,0.0,6.0,13.0
2021-03-28,Bayern,spd,9.0,14.0,20.0
2021-03-28,Berlin,afd,0.0,3.0,8.0
2021-03-28,Berlin,cdu,3.0,5.0,7.0
2021-03-28,Berlin,fdp,2.0,3.0,4.0
2021-03-28,Berlin,gruene,6.0,8.0,9.0
2021-03-28,Berlin,linke,4.0,6.0,7.0
2021-03-28,Berlin,spd,3.0,4.0,6.0
2021-03-28,Brandenburg,afd,1.0,5.0,9.0
2021-03-28,Brandenburg,cdu,3.0,7.0,10.0
2021-03-28,Brandenburg,fdp,1.0,2.0,2.0
2021-03-28,Brandenburg,gruene,3.0,4.0,5.0
2021-03-28,Brandenburg,linke,3.0,4.0,6.0
2021-03-28,Brandenburg,spd,2.0,3.0,5.0
2021-03-28,Bremen,afd,0.0,0.0,1.0
2021-03-28,Bremen,cdu,0.0,1.0,1.0
2021-03-28,Bremen,fdp,0.0,0.0,1.0
2021-03-28,Bremen,gruene,1.0,1.0,2.0
2021-03-28,Bremen,linke,0.0,1.0,1.0
2021-03-28,Bremen,spd,1.0,2.0,2.0
2021-03-28,Hamburg,afd,0.0,1.0,4.0
2021-03-28,Hamburg,cdu,2.0,3.0,4.0
2021-03-28,Hamburg,fdp,1.0,2.0,2.0
2021-03-28,Hamburg,gruene,3.0,4.0,5.0
2021-03-28,Hamburg,linke,1.0,2.0,3.0
2021-03-28,Hamburg,spd,2.0,4.0,6.0
2021-03-28,Hessen,afd,0.0,6.0,15.0
2021-03-28,Hessen,cdu,9.0,16.0,20.0
2021-03-28,Hessen,fdp,4.0,6.0,8.0
2021-03-28,Hessen,gruene,10.0,12.0,15.0
2021-03-28,Hessen,linke,1.0,4.0,7.0
2021-03-28,Hessen,spd,8.0,11.0,14.0
2021-03-28,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-03-28,Mecklenburg-Vorpommern,cdu,3.0,5.0,6.0
2021-03-28,Mecklenburg-Vorpommern,fdp,0.0,1.0,1.0
2021-03-28,Mecklenburg-Vorpommern,gruene,2.0,3.0,3.0
2021-03-28,Mecklenburg-Vorpommern,linke,2.0,3.0,4.0
2021-03-28,Mecklenburg-Vorpommern,spd,1.0,2.0,3.0
2021-03-28,Niedersachsen,afd,0.0,6.0,18.0
2021-03-28,Niedersachsen,cdu,14.0,19.0,25.0
2021-03-28,Niedersachsen,fdp,4.0,7.0,9.0
2021-03-28,Niedersachsen,gruene,13.0,16.0,19.0
2021-03-28,Niedersachsen,linke,0.0,5.0,9.0
2021-03-28,Niedersachsen,spd,15.0,18.0,22.0
2021-03-28,Nordrhein-Westfalen,afd,0.0,13.0,39.0
2021-03-28,Nordrhein-Westfalen,cdu,30.0,40.0,52.0
2021-03-28,Nordrhein-Westfalen,fdp,15.0,20.0,26.0
2021-03-28,Nordrhein-Westfalen,gruene,25.0,32.0,39.0
2021-03-28,Nordrhein-Westfalen,linke,2.0,11.0,20.0
2021-03-28,Nordrhein-Westfalen,spd,29.0,36.0,44.0
2021-03-28,Rheinland-Pfalz,afd,0.0,4.0,10.0
2021-03-28,Rheinland-Pfalz,cdu,10.0,13.0,15.0
2021-03-28,Rheinland-Pfalz,fdp,2.0,4.0,5.0
2021-03-28,Rheinland-Pfalz,gruene,6.0,8.0,10.0
2021-03-28,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-03-28,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-03-28,Saarland,afd,0.0,1.0,2.0
2021-03-28,Saarland,cdu,2.0,3.0,4.0
2021-03-28,Saarland,fdp,0.0,1.0,1.0
2021-03-28,Saarland,gruene,1.0,2.0,2.0
2021-03-28,Saarland,linke,1.0,1.0,2.0
2021-03-28,Saarland,spd,2.0,2.0,3.0
2021-03-28,Sachsen,afd,4.0,11.0,17.0
2021-03-28,Sachsen,cdu,5.0,9.0,15.0
2021-03-28,Sachsen,fdp,2.0,3.0,4.0
2021-03-28,Sachsen,gruene,5.0,7.0,9.0
2021-03-28,Sachsen,linke,4.0,6.0,9.0
2021-03-28,Sachsen,spd,1.0,3.0,5.0
2021-03-28,Sachsen-Anhalt,afd,1.0,4.0,7.0
2021-03-28,Sachsen-Anhalt,cdu,4.0,8.0,9.0
2021-03-28,Sachsen-Anhalt,fdp,1.0,1.0,2.0
2021-03-28,Sachsen-Anhalt,gruene,2.0,3.0,4.0
